Data properties:

Recording date: 5/15/2009
Recording time: 12:33:48:000 (corresponds to time 0)
Study: PoPAnalyst-static-image
Subject: P02-arzu
Recording: Rec 02
Screen resolution: 1600 x 1200
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 50
Min duration: 100

Timestamp	StimuliName	AoiNames	GazePointX	GazePointY	FixationDuration	
20712	statemap.jpg	Content	0	0		
20729	statemap.jpg	Content	1063	459		
20746	statemap.jpg	Content	1051	482		
20762	statemap.jpg	Content	1062	481		
20779	statemap.jpg	Content	1059	483		
20796	statemap.jpg	Content	1055	469		
20812	statemap.jpg	Content	1060	470		
20829	statemap.jpg	IL, IN	1014	573	333	
20845	statemap.jpg	IL, IN	1010	601	333	
20862	statemap.jpg	IL, IN	1016	596	333	
20879	statemap.jpg	IL, IN	1009	604	333	
20895	statemap.jpg	IL, IN	1006	598	333	
20912	statemap.jpg	IL, IN	1002	598	333	
20929	statemap.jpg	IL, IN	1005	601	333	
20945	statemap.jpg	IL, IN	1002	605	333	
20962	statemap.jpg	IL, IN	999	598	333	
20979	statemap.jpg	IL, IN	996	604	333	
20995	statemap.jpg	IL, IN	996	610	333	
21012	statemap.jpg	IL, IN	997	603	333	
21029	statemap.jpg	IL, IN	1009	598	333	
21045	statemap.jpg	IL, IN	996	603	333	
21062	statemap.jpg	IL, IN	1007	594	333	
21079	statemap.jpg	IL, IN	1005	598	333	
21095	statemap.jpg	IL, IN	1007	605	333	
21112	statemap.jpg	IL, IN	996	619	333	
21129	statemap.jpg	IL, IN	1004	608	333	
21145	statemap.jpg	IL, IN	1018	581	333	
21162	statemap.jpg	MI, IN	1006	520	400	
21179	statemap.jpg	MI, IN	997	534	400	
21195	statemap.jpg	MI, IN	1005	528	400	
21212	statemap.jpg	MI, IN	1009	539	400	
21229	statemap.jpg	MI, IN	1013	521	400	
21245	statemap.jpg	MI, IN	1014	518	400	
21262	statemap.jpg	MI, IN	1005	532	400	
21279	statemap.jpg	MI, IN	1006	522	400	
21295	statemap.jpg	MI, IN	1003	521	400	
21312	statemap.jpg	MI, IN	992	515	400	
21329	statemap.jpg	MI, IN	1019	530	400	
21345	statemap.jpg	MI, IN	1006	514	400	
21362	statemap.jpg	MI, IN	1018	469	400	
21378	statemap.jpg	MI, IN	1020	443	400	
21395	statemap.jpg	MI, IN	1005	463	400	
21412	statemap.jpg	MI, IN	1022	451	400	
21428	statemap.jpg	MI, IN	1021	452	400	
21445	statemap.jpg	MI, IN	1011	448	400	
21462	statemap.jpg	MI, IN	1018	452	400	
21478	statemap.jpg	MI, IN	1017	447	400	
21495	statemap.jpg	MI, IN	1016	452	400	
21512	statemap.jpg	MI, IN	1015	445	400	
21528	statemap.jpg	MI, IN	1019	461	400	
21545	statemap.jpg	MI, IN	1028	453	400	
21562	statemap.jpg	WI	983	429	133	
21578	statemap.jpg	WI	978	422	133	
21595	statemap.jpg	WI	974	431	133	
21612	statemap.jpg	WI	975	406	133	
21628	statemap.jpg	WI	976	399	133	
21645	statemap.jpg	WI	977	398	133	
21662	statemap.jpg	WI	964	392	133	
21678	statemap.jpg	WI	1003	415	133	
21695	statemap.jpg	Content	0	0		
21712	statemap.jpg	Content	0	0		
21728	statemap.jpg	Content	0	0		
21745	statemap.jpg	MI	1093	445	200	
21761	statemap.jpg	MI	1094	451	200	
21778	statemap.jpg	MI	1100	461	200	
21795	statemap.jpg	MI	1099	454	200	
21811	statemap.jpg	MI	1103	458	200	
21828	statemap.jpg	MI	1102	449	200	
21845	statemap.jpg	MI	1106	457	200	
21861	statemap.jpg	MI	1101	447	200	
21878	statemap.jpg	MI	1107	467	200	
21895	statemap.jpg	MI	1105	466	200	
21911	statemap.jpg	MI	1099	471	200	
21928	statemap.jpg	MI	1103	494	200	
21945	statemap.jpg	IN, KY, OH	1090	573	250	
21961	statemap.jpg	IN, KY, OH	1077	565	250	
21978	statemap.jpg	IN, KY, OH	1077	566	250	
21995	statemap.jpg	IN, KY, OH	1081	565	250	
22011	statemap.jpg	IN, KY, OH	1082	563	250	
22028	statemap.jpg	IN, KY, OH	1070	567	250	
22045	statemap.jpg	IN, KY, OH	1084	562	250	
22061	statemap.jpg	IN, KY, OH	1077	569	250	
22078	statemap.jpg	IN, KY, OH	1076	571	250	
22095	statemap.jpg	IN, KY, OH	1071	569	250	
22111	statemap.jpg	IN, KY, OH	1087	570	250	
22128	statemap.jpg	IN, KY, OH	1079	560	250	
22145	statemap.jpg	IN, KY, OH	1073	558	250	
22161	statemap.jpg	IN, KY, OH	1072	557	250	
22178	statemap.jpg	IN, KY, OH	1076	569	250	
22195	statemap.jpg	Content	0	0		
22211	statemap.jpg	Content	0	0		
22228	statemap.jpg	Content	0	0		
22244	statemap.jpg	Content	0	0		
22261	statemap.jpg	Content	0	0		
22278	statemap.jpg	Content	0	0		
22294	statemap.jpg	Content	0	0		
22311	statemap.jpg	Content	0	0		
22328	statemap.jpg	Content	0	0		
22344	statemap.jpg	Content	0	0		
22361	statemap.jpg	Content	0	0		
22378	statemap.jpg	Content	1053	477	150	
22394	statemap.jpg	Content	1059	477	150	
22411	statemap.jpg	Content	1057	472	150	
22428	statemap.jpg	Content	1057	472	150	
22444	statemap.jpg	Content	1057	493	150	
22461	statemap.jpg	Content	1058	494	150	
22478	statemap.jpg	Content	1051	484	150	
22494	statemap.jpg	Content	1047	480	150	
22511	statemap.jpg	Content	1061	473	150	
22528	statemap.jpg	Content	927	299		
22544	statemap.jpg	Content	877	222		
22561	statemap.jpg	Content	833	72		
22578	statemap.jpg	Content	767	-124		
22594	statemap.jpg	Content	700	-486		
22611	statemap.jpg	Content	699	-434		
22628	statemap.jpg	Content	702	-380		
22644	statemap.jpg	Content	713	-388		
22661	statemap.jpg	Content	717	-384		
22678	statemap.jpg	Content	709	-384		
22694	statemap.jpg	Content	0	0		
22711	statemap.jpg	Content	0	0		
22728	statemap.jpg	Content	0	0		
22744	statemap.jpg	Content	692	-477		
22761	statemap.jpg	Content	716	-378		
22777	statemap.jpg	Content	708	-392		
22794	statemap.jpg	Content	673	-381		
22811	statemap.jpg	Content	673	-369		
22827	statemap.jpg	Content	666	-264		
22844	statemap.jpg	Content	669	-350		
22861	statemap.jpg	Content	679	-400	133	
22877	statemap.jpg	Content	675	-377	133	
22894	statemap.jpg	Content	675	-394	133	
22911	statemap.jpg	Content	681	-350	133	
22927	statemap.jpg	Content	671	-303	133	
22944	statemap.jpg	Content	672	-257	133	
22961	statemap.jpg	Content	685	-298	133	
22977	statemap.jpg	Content	661	-290	133	
22994	statemap.jpg	Content	679	-380		
23011	statemap.jpg	Content	683	-284		
23027	statemap.jpg	Content	675	-372		
23044	statemap.jpg	Content	683	-359		
23061	statemap.jpg	Content	692	-198		
23077	statemap.jpg	Content	685	-311		
23094	statemap.jpg	Content	0	0		
23111	statemap.jpg	Content	0	0		
23127	statemap.jpg	Content	0	0		
23144	statemap.jpg	Content	0	0		
23161	statemap.jpg	Content	0	0		
23177	statemap.jpg	Content	0	0		
23194	statemap.jpg	Content	0	0		
23210	statemap.jpg	Content	0	0		
23227	statemap.jpg	Content	0	0		
23244	statemap.jpg	Content	0	0		
23260	statemap.jpg	Content	0	0		
23277	statemap.jpg	Content	0	0		
23294	statemap.jpg	Content	0	0		
23310	statemap.jpg	Content	0	0		
23327	statemap.jpg	Content	1056	603		
23344	statemap.jpg	Content	1055	612		
23360	statemap.jpg	IN	1058	548	183	
23377	statemap.jpg	IN	1060	538	183	
23394	statemap.jpg	IN	1058	530	183	
23410	statemap.jpg	IN	1055	523	183	
23427	statemap.jpg	IN	1063	515	183	
23444	statemap.jpg	IN	1065	532	183	
23460	statemap.jpg	IN	1058	553	183	
23477	statemap.jpg	IN	1059	525	183	
23494	statemap.jpg	IN	1078	533	183	
23510	statemap.jpg	IN	1064	548	183	
23527	statemap.jpg	IN	1062	529	183	
23544	statemap.jpg	OH	1102	563	150	
23560	statemap.jpg	OH	1111	556	150	
23577	statemap.jpg	OH	1101	567	150	
23594	statemap.jpg	OH	1107	568	150	
23610	statemap.jpg	OH	1096	564	150	
23627	statemap.jpg	OH	1100	565	150	
23643	statemap.jpg	OH	1110	563	150	
23660	statemap.jpg	OH	1109	571	150	
23677	statemap.jpg	OH	1094	571	150	
23693	statemap.jpg	Content	1060	486		
23710	statemap.jpg	Content	0	0		
23727	statemap.jpg	Content	0	0		
23743	statemap.jpg	Content	0	0		
23760	statemap.jpg	IN	1054	481	183	
23777	statemap.jpg	IN	1051	483	183	
23793	statemap.jpg	IN	1051	477	183	
23810	statemap.jpg	IN	1042	486	183	
23827	statemap.jpg	IN	1052	492	183	
23843	statemap.jpg	IN	1046	487	183	
23860	statemap.jpg	IN	1052	500	183	
23877	statemap.jpg	IN	1054	489	183	
23893	statemap.jpg	IN	1058	492	183	
23910	statemap.jpg	IN	1048	495	183	
23927	statemap.jpg	IN	1053	498	183	
23943	statemap.jpg	IL, IN	1010	590	400	
23960	statemap.jpg	IL, IN	1019	590	400	
23977	statemap.jpg	IL, IN	1018	585	400	
23993	statemap.jpg	IL, IN	1005	587	400	
24010	statemap.jpg	IL, IN	1003	595	400	
24027	statemap.jpg	IL, IN	1007	603	400	
24043	statemap.jpg	IL, IN	1009	591	400	
24060	statemap.jpg	IL, IN	1009	600	400	
24077	statemap.jpg	IL, IN	1007	600	400	
24093	statemap.jpg	IL, IN	1008	591	400	
24110	statemap.jpg	IL, IN	1002	589	400	
24127	statemap.jpg	IL, IN	1008	590	400	
24143	statemap.jpg	IL, IN	995	601	400	
24160	statemap.jpg	IL, IN	1006	586	400	
24176	statemap.jpg	IL, IN	1004	586	400	
24193	statemap.jpg	IL, IN	1010	596	400	
24210	statemap.jpg	IL, IN	1016	587	400	
24226	statemap.jpg	IL, IN	1005	591	400	
24243	statemap.jpg	IL, IN	1000	595	400	
24260	statemap.jpg	IL, IN	1006	604	400	
24276	statemap.jpg	IL, IN	1009	596	400	
24293	statemap.jpg	IL, IN	1009	597	400	
24310	statemap.jpg	IL, IN	1018	578	400	
24326	statemap.jpg	IL, IN	1020	586	400	
24343	statemap.jpg	IL	959	600	117	
24360	statemap.jpg	IL	950	590	117	
24376	statemap.jpg	IL	954	586	117	
24393	statemap.jpg	IL	940	601	117	
24410	statemap.jpg	IL	938	593	117	
24426	statemap.jpg	IL	952	551	117	
24443	statemap.jpg	IL	948	577	117	
24460	statemap.jpg	Content	0	0		
24476	statemap.jpg	Content	0	0		
24493	statemap.jpg	Content	0	0		
24510	statemap.jpg	Content	0	0		
24526	statemap.jpg	Content	0	0		
24543	statemap.jpg	Content	0	0		
24560	statemap.jpg	Content	0	0		
24576	statemap.jpg	Content	0	0		
24593	statemap.jpg	Content	0	0		
24610	statemap.jpg	Content	0	0		
24626	statemap.jpg	Content	961	608		
24643	statemap.jpg	Content	958	549		
24660	statemap.jpg	Content	943	579		
24676	statemap.jpg	Content	954	624		
24693	statemap.jpg	Content	951	602		
24709	statemap.jpg	Content	944	605		
24726	statemap.jpg	Content	0	0		
24743	statemap.jpg	Content	0	0		
24759	statemap.jpg	Content	0	0		
24776	statemap.jpg	IL	946	590	866	
24793	statemap.jpg	IL	947	594	866	
24809	statemap.jpg	IL	948	589	866	
24826	statemap.jpg	IL	952	592	866	
24843	statemap.jpg	IL	944	592	866	
24859	statemap.jpg	IL	943	586	866	
24876	statemap.jpg	IL	942	598	866	
24893	statemap.jpg	IL	957	592	866	
24909	statemap.jpg	IL	954	596	866	
24926	statemap.jpg	IL	955	589	866	
24943	statemap.jpg	IL	950	604	866	
24959	statemap.jpg	IL	941	604	866	
24976	statemap.jpg	IL	948	592	866	
24993	statemap.jpg	IL	941	609	866	
25009	statemap.jpg	IL	942	588	866	
25026	statemap.jpg	IL	943	588	866	
25042	statemap.jpg	IL	938	599	866	
25059	statemap.jpg	IL	939	594	866	
25076	statemap.jpg	IL	965	581	866	
25092	statemap.jpg	IL	962	593	866	
25109	statemap.jpg	IL	959	592	866	
25126	statemap.jpg	IL	957	583	866	
25142	statemap.jpg	IL	966	594	866	
25159	statemap.jpg	IL	959	591	866	
25176	statemap.jpg	IL	956	593	866	
25192	statemap.jpg	IL	960	589	866	
25209	statemap.jpg	IL	955	597	866	
25226	statemap.jpg	IL	964	588	866	
25242	statemap.jpg	IL	947	597	866	
25259	statemap.jpg	IL	960	577	866	
25276	statemap.jpg	IL	948	606	866	
25292	statemap.jpg	IL	955	587	866	
25309	statemap.jpg	IL	962	592	866	
25326	statemap.jpg	IL	965	606	866	
25342	statemap.jpg	IL	956	595	866	
25359	statemap.jpg	IL	967	589	866	
25376	statemap.jpg	IL	954	597	866	
25392	statemap.jpg	IL	951	585	866	
25409	statemap.jpg	IL	964	592	866	
25426	statemap.jpg	IL	958	584	866	
25442	statemap.jpg	IL	956	600	866	
25459	statemap.jpg	IL	955	595	866	
25476	statemap.jpg	IL	957	584	866	
25492	statemap.jpg	IL	961	585	866	
25509	statemap.jpg	IL	965	593	866	
25526	statemap.jpg	IL	961	596	866	
25542	statemap.jpg	IL	963	586	866	
25559	statemap.jpg	IL	960	596	866	
25575	statemap.jpg	IL	950	592	866	
25592	statemap.jpg	IL	968	590	866	
25609	statemap.jpg	IL	959	580	866	
25625	statemap.jpg	IL	963	598	866	
25642	statemap.jpg	Content	912	564		
25659	statemap.jpg	Content	839	541		
25675	statemap.jpg	Content	835	526		
25692	statemap.jpg	Content	832	526		
25709	statemap.jpg	Content	828	546		
25725	statemap.jpg	Content	0	0		
25742	statemap.jpg	Content	0	0		
25759	statemap.jpg	Content	0	0		
25775	statemap.jpg	IA	831	531	766	
25792	statemap.jpg	IA	837	531	766	
25809	statemap.jpg	IA	834	529	766	
25825	statemap.jpg	IA	832	523	766	
25842	statemap.jpg	IA	844	514	766	
25859	statemap.jpg	IA	830	539	766	
25875	statemap.jpg	IA	832	528	766	
25892	statemap.jpg	IA	836	534	766	
25909	statemap.jpg	IA	832	526	766	
25925	statemap.jpg	IA	832	523	766	
25942	statemap.jpg	IA	827	536	766	
25959	statemap.jpg	IA	834	539	766	
25975	statemap.jpg	IA	829	536	766	
25992	statemap.jpg	IA	833	526	766	
26009	statemap.jpg	IA	827	545	766	
26025	statemap.jpg	IA	829	518	766	
26042	statemap.jpg	IA	832	524	766	
26059	statemap.jpg	IA	824	526	766	
26075	statemap.jpg	IA	846	520	766	
26092	statemap.jpg	IA	830	527	766	
26108	statemap.jpg	IA	837	536	766	
26125	statemap.jpg	IA	839	527	766	
26142	statemap.jpg	IA	832	533	766	
26158	statemap.jpg	IA	830	520	766	
26175	statemap.jpg	IA	831	541	766	
26192	statemap.jpg	IA	838	535	766	
26208	statemap.jpg	IA	837	524	766	
26225	statemap.jpg	IA	838	521	766	
26242	statemap.jpg	IA	836	529	766	
26258	statemap.jpg	IA	825	540	766	
26275	statemap.jpg	IA	834	531	766	
26292	statemap.jpg	IA	835	541	766	
26308	statemap.jpg	IA	820	533	766	
26325	statemap.jpg	IA	826	541	766	
26342	statemap.jpg	IA	833	524	766	
26358	statemap.jpg	IA	822	542	766	
26375	statemap.jpg	IA	829	523	766	
26392	statemap.jpg	IA	820	538	766	
26408	statemap.jpg	IA	830	532	766	
26425	statemap.jpg	IA	834	530	766	
26441	statemap.jpg	IA	827	527	766	
26458	statemap.jpg	IA	838	524	766	
26475	statemap.jpg	IA	830	524	766	
26491	statemap.jpg	IA	833	526	766	
26508	statemap.jpg	IA	830	527	766	
26525	statemap.jpg	IA	831	520	766	
26541	statemap.jpg	Content	756	542		
26558	statemap.jpg	NE	669	540	183	
26575	statemap.jpg	NE	668	545	183	
26591	statemap.jpg	NE	673	552	183	
26608	statemap.jpg	NE	675	548	183	
26625	statemap.jpg	NE	672	549	183	
26641	statemap.jpg	NE	678	531	183	
26658	statemap.jpg	NE	680	538	183	
26675	statemap.jpg	NE	661	538	183	
26691	statemap.jpg	NE	668	545	183	
26708	statemap.jpg	NE	672	537	183	
26725	statemap.jpg	NE	673	531	183	
26741	statemap.jpg	Content	0	0		
26758	statemap.jpg	Content	0	0		
26775	statemap.jpg	Content	0	0		
26791	statemap.jpg	Content	667	492		
26808	statemap.jpg	Content	0	0		
26825	statemap.jpg	NE	709	536	266	
26841	statemap.jpg	NE	690	543	266	
26858	statemap.jpg	NE	685	540	266	
26875	statemap.jpg	NE	698	543	266	
26891	statemap.jpg	NE	698	540	266	
26908	statemap.jpg	NE	691	544	266	
26925	statemap.jpg	NE	695	536	266	
26941	statemap.jpg	NE	692	540	266	
26958	statemap.jpg	NE	701	542	266	
26974	statemap.jpg	NE	692	543	266	
26991	statemap.jpg	NE	699	546	266	
27008	statemap.jpg	NE	699	555	266	
27024	statemap.jpg	NE	697	548	266	
27041	statemap.jpg	NE	700	540	266	
27058	statemap.jpg	NE	698	551	266	
27074	statemap.jpg	NE	690	556	266	
27091	statemap.jpg	Content	589	498		
27108	statemap.jpg	WY	490	488	566	
27124	statemap.jpg	WY	495	493	566	
27141	statemap.jpg	WY	499	470	566	
27158	statemap.jpg	WY	488	464	566	
27174	statemap.jpg	WY	494	493	566	
27191	statemap.jpg	WY	494	485	566	
27208	statemap.jpg	WY	497	472	566	
27224	statemap.jpg	WY	490	436	566	
27241	statemap.jpg	WY	497	445	566	
27258	statemap.jpg	WY	500	486	566	
27274	statemap.jpg	WY	492	471	566	
27291	statemap.jpg	WY	502	475	566	
27308	statemap.jpg	WY	487	488	566	
27324	statemap.jpg	WY	489	489	566	
27341	statemap.jpg	WY	492	484	566	
27358	statemap.jpg	WY	490	482	566	
27374	statemap.jpg	WY	492	475	566	
27391	statemap.jpg	WY	494	480	566	
27408	statemap.jpg	WY	486	465	566	
27424	statemap.jpg	WY	505	481	566	
27441	statemap.jpg	WY	494	475	566	
27458	statemap.jpg	WY	495	463	566	
27474	statemap.jpg	WY	494	486	566	
27491	statemap.jpg	WY	495	482	566	
27507	statemap.jpg	WY	492	484	566	
27524	statemap.jpg	WY	490	471	566	
27541	statemap.jpg	WY	496	477	566	
27557	statemap.jpg	WY	494	480	566	
27574	statemap.jpg	WY	497	463	566	
27591	statemap.jpg	WY	498	478	566	
27607	statemap.jpg	WY	494	482	566	
27624	statemap.jpg	WY	497	473	566	
27641	statemap.jpg	WY	483	481	566	
27657	statemap.jpg	WY	480	484	566	
27674	statemap.jpg	Content	364	446		
27691	statemap.jpg	Content	344	427		
27707	statemap.jpg	Content	330	429		
27724	statemap.jpg	Content	335	436		
27741	statemap.jpg	Content	345	428		
27757	statemap.jpg	Content	0	0		
27774	statemap.jpg	Content	0	0		
27791	statemap.jpg	Content	0	0		
27807	statemap.jpg	ID	352	396	483	
27824	statemap.jpg	ID	348	407	483	
27841	statemap.jpg	ID	350	405	483	
27857	statemap.jpg	ID	341	407	483	
27874	statemap.jpg	ID	353	416	483	
27890	statemap.jpg	ID	337	410	483	
27907	statemap.jpg	ID	348	420	483	
27924	statemap.jpg	ID	352	403	483	
27940	statemap.jpg	ID	344	416	483	
27957	statemap.jpg	ID	343	382	483	
27974	statemap.jpg	ID	341	394	483	
27990	statemap.jpg	ID	332	393	483	
28007	statemap.jpg	ID	331	411	483	
28024	statemap.jpg	ID	331	400	483	
28040	statemap.jpg	ID	326	403	483	
28057	statemap.jpg	ID	342	409	483	
28074	statemap.jpg	ID	345	401	483	
28090	statemap.jpg	ID	345	405	483	
28107	statemap.jpg	ID	350	403	483	
28124	statemap.jpg	ID	350	400	483	
28140	statemap.jpg	ID	349	392	483	
28157	statemap.jpg	ID	342	402	483	
28174	statemap.jpg	ID	341	406	483	
28190	statemap.jpg	ID	336	407	483	
28207	statemap.jpg	ID	339	392	483	
28224	statemap.jpg	ID	347	437	483	
28240	statemap.jpg	ID	339	450	483	
28257	statemap.jpg	ID	341	452	483	
28274	statemap.jpg	ID	341	461	483	
28290	statemap.jpg	NV	222	485	416	
28307	statemap.jpg	NV	230	480	416	
28324	statemap.jpg	NV	240	480	416	
28340	statemap.jpg	NV	220	489	416	
28357	statemap.jpg	NV	231	485	416	
28373	statemap.jpg	NV	221	487	416	
28390	statemap.jpg	NV	233	509	416	
28407	statemap.jpg	NV	228	494	416	
28423	statemap.jpg	NV	232	477	416	
28440	statemap.jpg	NV	228	494	416	
28457	statemap.jpg	NV	232	494	416	
28473	statemap.jpg	NV	220	474	416	
28490	statemap.jpg	NV	257	502	416	
28507	statemap.jpg	NV	246	516	416	
28523	statemap.jpg	NV	241	512	416	
28540	statemap.jpg	NV	243	500	416	
28557	statemap.jpg	NV	239	496	416	
28573	statemap.jpg	NV	258	509	416	
28590	statemap.jpg	NV	239	520	416	
28607	statemap.jpg	NV	242	502	416	
28623	statemap.jpg	NV	241	501	416	
28640	statemap.jpg	NV	234	510	416	
28657	statemap.jpg	NV	250	518	416	
28673	statemap.jpg	NV	261	525	416	
28690	statemap.jpg	NV	242	515	416	
28707	statemap.jpg	Content	314	556		
28723	statemap.jpg	Content	383	554		
28740	statemap.jpg	Content	389	600		
28757	statemap.jpg	Content	0	0		
28773	statemap.jpg	Content	0	0		
28790	statemap.jpg	Content	0	0		
28807	statemap.jpg	UT	380	602	350	
28823	statemap.jpg	UT	384	602	350	
28840	statemap.jpg	UT	381	602	350	
28857	statemap.jpg	UT	376	604	350	
28873	statemap.jpg	UT	384	599	350	
28890	statemap.jpg	UT	384	606	350	
28906	statemap.jpg	UT	375	614	350	
28923	statemap.jpg	UT	389	608	350	
28940	statemap.jpg	UT	380	589	350	
28956	statemap.jpg	UT	381	590	350	
28973	statemap.jpg	UT	384	604	350	
28990	statemap.jpg	UT	377	615	350	
29006	statemap.jpg	UT	395	599	350	
29023	statemap.jpg	UT	381	611	350	
29040	statemap.jpg	UT	380	586	350	
29056	statemap.jpg	UT	381	599	350	
29073	statemap.jpg	UT	385	596	350	
29090	statemap.jpg	UT	374	594	350	
29106	statemap.jpg	UT	367	589	350	
29123	statemap.jpg	UT	385	595	350	
29140	statemap.jpg	UT	378	579	350	
29156	statemap.jpg	NV	276	549	616	
29173	statemap.jpg	NV	239	559	616	
29190	statemap.jpg	NV	232	552	616	
29206	statemap.jpg	NV	231	541	616	
29223	statemap.jpg	NV	241	538	616	
29240	statemap.jpg	NV	237	547	616	
29256	statemap.jpg	NV	232	531	616	
29273	statemap.jpg	NV	245	561	616	
29290	statemap.jpg	NV	226	546	616	
29306	statemap.jpg	NV	237	551	616	
29323	statemap.jpg	NV	235	530	616	
29340	statemap.jpg	NV	242	539	616	
29356	statemap.jpg	NV	234	553	616	
29373	statemap.jpg	NV	222	535	616	
29390	statemap.jpg	NV	231	532	616	
29406	statemap.jpg	NV	228	542	616	
29423	statemap.jpg	NV	224	553	616	
29439	statemap.jpg	NV	237	551	616	
29456	statemap.jpg	NV	222	531	616	
29473	statemap.jpg	NV	226	541	616	
29489	statemap.jpg	NV	233	534	616	
29506	statemap.jpg	NV	231	534	616	
29523	statemap.jpg	NV	245	534	616	
29539	statemap.jpg	NV	246	529	616	
29556	statemap.jpg	NV	244	536	616	
29573	statemap.jpg	NV	232	551	616	
29589	statemap.jpg	NV	246	541	616	
29606	statemap.jpg	NV	248	543	616	
29623	statemap.jpg	NV	242	534	616	
29639	statemap.jpg	NV	241	538	616	
29656	statemap.jpg	NV	245	546	616	
29673	statemap.jpg	NV	241	539	616	
29689	statemap.jpg	NV	240	546	616	
29706	statemap.jpg	NV	239	541	616	
29723	statemap.jpg	NV	244	550	616	
29739	statemap.jpg	NV	238	538	616	
29756	statemap.jpg	NV	247	547	616	
29772	statemap.jpg	Content	0	0		
29789	statemap.jpg	Content	0	0		
29806	statemap.jpg	Content	0	0		
29822	statemap.jpg	Content	254	540		
29839	statemap.jpg	Content	253	532		
29856	statemap.jpg	Content	239	530		
29872	statemap.jpg	CA	173	604	450	
29889	statemap.jpg	CA	167	636	450	
29906	statemap.jpg	CA	162	632	450	
29922	statemap.jpg	CA	171	633	450	
29939	statemap.jpg	CA	170	627	450	
29956	statemap.jpg	CA	174	628	450	
29972	statemap.jpg	CA	162	606	450	
29989	statemap.jpg	CA	168	615	450	
30006	statemap.jpg	CA	163	638	450	
30022	statemap.jpg	CA	165	619	450	
30039	statemap.jpg	CA	165	641	450	
30056	statemap.jpg	CA	168	626	450	
30072	statemap.jpg	CA	167	643	450	
30089	statemap.jpg	CA	167	636	450	
30106	statemap.jpg	CA	162	634	450	
30122	statemap.jpg	CA	161	607	450	
30139	statemap.jpg	CA	165	630	450	
30156	statemap.jpg	CA	156	627	450	
30172	statemap.jpg	CA	164	630	450	
30189	statemap.jpg	CA	170	606	450	
30206	statemap.jpg	CA	170	639	450	
30222	statemap.jpg	CA	160	625	450	
30239	statemap.jpg	CA	165	630	450	
30256	statemap.jpg	CA	162	654	450	
30272	statemap.jpg	CA	170	631	450	
30289	statemap.jpg	CA	155	611	450	
30305	statemap.jpg	CA	159	634	450	
30322	statemap.jpg	Content	0	0		
30339	statemap.jpg	Content	0	0		
30355	statemap.jpg	Content	0	0		
30372	statemap.jpg	Content	0	0		
30389	statemap.jpg	Content	0	0		
30405	statemap.jpg	Content	0	0		
30422	statemap.jpg	Content	0	0		
30439	statemap.jpg	Content	0	0		
30455	statemap.jpg	CA	200	626	266	
30472	statemap.jpg	CA	194	629	266	
30489	statemap.jpg	CA	195	649	266	
30505	statemap.jpg	CA	193	650	266	
30522	statemap.jpg	CA	205	666	266	
30539	statemap.jpg	CA	199	649	266	
30555	statemap.jpg	CA	204	659	266	
30572	statemap.jpg	CA	178	649	266	
30589	statemap.jpg	CA	195	658	266	
30605	statemap.jpg	CA	185	645	266	
30622	statemap.jpg	CA	169	629	266	
30639	statemap.jpg	CA	182	644	266	
30655	statemap.jpg	CA	187	655	266	
30672	statemap.jpg	CA	189	634	266	
30689	statemap.jpg	CA	187	641	266	
30705	statemap.jpg	CA	182	615	266	
30722	statemap.jpg	Content	335	728		
30739	statemap.jpg	Content	343	747		
30755	statemap.jpg	Content	356	743		
30772	statemap.jpg	Content	352	731		
30789	statemap.jpg	Content	0	0		
30805	statemap.jpg	Content	0	0		
30822	statemap.jpg	Content	0	0		
30839	statemap.jpg	Content	351	737		
30855	statemap.jpg	Content	343	705		
30872	statemap.jpg	Content	334	698		
30889	statemap.jpg	Content	0	0		
30905	statemap.jpg	AZ	351	734	333	
30922	statemap.jpg	AZ	346	748	333	
30939	statemap.jpg	AZ	341	739	333	
30955	statemap.jpg	AZ	353	743	333	
30972	statemap.jpg	AZ	353	736	333	
30989	statemap.jpg	AZ	341	732	333	
31005	statemap.jpg	AZ	364	737	333	
31022	statemap.jpg	AZ	371	753	333	
31038	statemap.jpg	AZ	353	744	333	
31055	statemap.jpg	AZ	352	747	333	
31072	statemap.jpg	AZ	357	745	333	
31088	statemap.jpg	AZ	351	743	333	
31105	statemap.jpg	AZ	350	759	333	
31122	statemap.jpg	AZ	368	752	333	
31138	statemap.jpg	AZ	353	759	333	
31155	statemap.jpg	AZ	353	751	333	
31172	statemap.jpg	AZ	354	746	333	
31188	statemap.jpg	AZ	361	758	333	
31205	statemap.jpg	AZ	355	743	333	
31222	statemap.jpg	AZ	400	744	333	
31238	statemap.jpg	NM	481	782	150	
31255	statemap.jpg	NM	486	772	150	
31272	statemap.jpg	NM	487	792	150	
31288	statemap.jpg	NM	479	786	150	
31305	statemap.jpg	NM	479	782	150	
31322	statemap.jpg	NM	494	757	150	
31338	statemap.jpg	NM	473	775	150	
31355	statemap.jpg	NM	496	751	150	
31372	statemap.jpg	NM	484	713	150	
31388	statemap.jpg	NM	494	781	300	
31405	statemap.jpg	NM	486	783	300	
31422	statemap.jpg	NM	495	752	300	
31438	statemap.jpg	NM	479	769	300	
31455	statemap.jpg	NM	488	773	300	
31472	statemap.jpg	NM	478	770	300	
