System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 EML
Machine Name:	 EML-DESKTOP1

Data properties:

Recording name:	 Rec 03
Recording date:	 5/15/2009
Recording time:	 12:38:01 PM
Recording resolution:	 1600 x 1200

Export date:	 5/15/2009
Export time:	 2:15:05 PM

Participant:	 P03-Martin
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
9952	12:38:10.952	00:00:09.952	596	479.6603	410.4779	0.6079576	0.4150806	550.4525	2.615098	0	536.5015	385.7921	0.4185204	0.4254625	549.3112	2.640587	0	35	508	398						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		508	292	9952117	2967167987	
9969	12:38:10.969	00:00:09.968	597	473.4489	406.9168	0.6080042	0.4153996	550.572	2.625319	0	514.0101	341.5309	0.4185414	0.4257177	549.1664	2.591988	0	35	494	374						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		494	268	9968740	2967184610	
9985	12:38:10.985	00:00:09.985	598	470.6115	372.7578	0.6080474	0.4152848	550.5983	2.62682	0	525.1516	368.4584	0.4185887	0.4256457	549.0974	2.62937	0	35	498	371						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		498	265	9985365	2967201235	
10002	12:38:11.002	00:00:10.001	599	473.8264	376.2645	0.6081041	0.4149928	550.5886	2.594174	0	500.0695	390.1139	0.4186564	0.425393	549.1981	2.601572	0	35	487	383						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		487	277	10001991	2967217861	
10019	12:38:11.019	00:00:10.018	600	458.1723	410.4054	0.6081312	0.4149009	550.6555	2.580816	0	507.1784	371.2391	0.4186853	0.4252847	549.2403	2.572242	0	35	483	391						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		483	285	10018738	2967234608	
10035	12:38:11.035	00:00:10.035	601	470.2266	376.6806	0.6081508	0.4148273	550.7365	2.60389	0	507.9995	396.5854	0.4187145	0.4251783	549.3461	2.623591	0	35	489	387						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		489	281	10035363	2967251233	
10052	12:38:11.052	00:00:10.051	602	461.4517	389.5424	0.608146	0.4147647	550.769	2.603468	0	536.2672	380.4777	0.4187415	0.4250593	549.5273	2.667567	0	35	499	385						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		499	279	10051988	2967267858	
10069	12:38:11.069	00:00:10.068	603	472.6001	358.3001	0.6081017	0.4147342	550.8342	2.642035	0	490.9264	410.9661	0.4187017	0.4249887	549.5845	2.601389	0	35	482	385						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		482	279	10068614	2967284484	
10085	12:38:11.085	00:00:10.085	604	483.6387	401.8227	0.6080059	0.4147747	550.8535	2.534726	0	512.7539	394.7029	0.4185879	0.4250694	549.5528	2.587195	0	35	498	398						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		498	292	10085361	2967301231	
10102	12:38:11.102	00:00:10.101	605	495.3733	402.089	0.6078636	0.4148799	550.8181	2.598212	0	520.2924	368.4247	0.4184789	0.4252931	549.6146	2.620071	0	35	508	385						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		508	279	10101985	2967317855	
10119	12:38:11.119	00:00:10.118	606	480.9455	386.0193	0.6077324	0.4150142	550.9554	2.607821	0	531.8218	431.5217	0.418389	0.4254245	549.7132	2.610225	0	35	506	409						statemap.jpg	0	1600	988	0	106	494	290	633	6	WY		506	303	10118604	2967334474	
10135	12:38:11.135	00:00:10.135	607	457.2723	302.0538	0.6076105	0.4145646	551.2379	2.63676	0	509.8892	320.4023	0.418494	0.4248556	549.9441	2.630942	0	36	484	311						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		484	205	10135228	2967351098	
10152	12:38:11.152	00:00:10.151	608	453.5235	303.2625	0.6074973	0.4144002	551.367	2.613782	0	489.5689	295.8	0.4184904	0.4247064	550.0389	2.612808	0	36	472	300						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		472	194	10151975	2967367845	
10169	12:38:11.169	00:00:10.168	609	463.8807	289.2006	0.6074667	0.4145728	551.4143	2.626515	0	477.0298	302.9998	0.4183899	0.424883	550.1934	2.638397	0	36	470	296						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		470	190	10168601	2967384471	
10185	12:38:11.185	00:00:10.185	610	463.1992	285.7453	0.6074296	0.4145288	551.4928	2.677171	0	498.7906	319.0086	0.4183241	0.4248671	550.1781	2.651564	0	36	481	302						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		481	196	10185223	2967401093	
10202	12:38:11.202	00:00:10.201	611	470.8844	298.2033	0.607389	0.4142743	551.5277	2.637332	0	487.2691	291.1274	0.4182953	0.424699	550.3278	2.643591	0	36	479	295						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		479	189	10201865	2967417735	
10219	12:38:11.219	00:00:10.218	612	459.4678	307.3509	0.6073583	0.4140797	551.5399	2.628423	0	488.663	264.1619	0.4182184	0.424549	550.2906	2.612468	0	36	474	286						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		474	180	10218595	2967434465	
10235	12:38:11.235	00:00:10.235	613	456.65	268.6972	0.6073288	0.4140356	551.5622	2.668621	0	475.2643	273.9065	0.4181592	0.4245162	550.4036	2.638608	0	36	466	271						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		466	165	10235219	2967451089	
10252	12:38:11.252	00:00:10.251	614	474.4991	287.0404	0.6073059	0.4139002	551.671	2.649689	0	476.1724	294.4492	0.4181169	0.4243591	550.4604	2.583557	0	36	475	291						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		475	185	10251862	2967467732	
10268	12:38:11.268	00:00:10.268	615	463.777	283.5862	0.6072833	0.4137032	551.7121	2.631508	0	486.2307	306.0109	0.4181105	0.4241675	550.5551	2.657201	0	36	475	295						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		475	189	10268474	2967484344	
10285	12:38:11.285	00:00:10.285	616	443.4966	284.0946	0.607291	0.4135937	551.6375	2.653485	0	477.0647	277.6739	0.4181052	0.424095	550.5612	2.639551	0	36	460	281						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		460	175	10285224	2967501094	
10302	12:38:11.302	00:00:10.301	617	468.7823	292.2805	0.6071784	0.4135137	551.6388	2.649284	0	503.3044	298.4974	0.4179073	0.4240277	550.4462	2.646059	0	36	486	295						statemap.jpg	0	1600	988	0	106	475	189	183	5	MT		486	189	10301864	2967517734	
10318	12:38:11.318	00:00:10.318	618	607.1003	329.6573	0.6063693	0.4137312	551.5918	2.626131	0	656.9802	327.7577	0.4170527	0.4244375	550.4678	2.61394	0	37	632	329						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		632	223	10318472	2967534342	
10335	12:38:11.335	00:00:10.335	619	601.6686	319.6408	0.6063368	0.4137011	551.6082	2.676006	0	654.001	361.1585	0.4168605	0.4246066	549.2101	2.625572	0	37	628	340						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		628	234	10335093	2967550963	
10352	12:38:11.352	00:00:10.351	620	620.5787	344.2039	0.6063873	0.4137419	551.564	2.64598	0	663.6115	329.8646	0.4170924	0.4244177	550.3468	2.644178	0	37	642	337						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		642	231	10351855	2967567725	
10368	12:38:11.368	00:00:10.368	621	642.2972	343.2642	0.6064428	0.4137749	551.5344	2.65522	0	660.7322	332.0667	0.4171123	0.4244664	550.2484	2.65161	0	37	652	338						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		652	232	10368468	2967584338	
10385	12:38:11.385	00:00:10.385	622	624.817	345.4559	0.60648	0.4138781	551.4911	2.655513	0	664.5486	311.7846	0.4171437	0.4246076	550.3731	2.606085	0	37	645	329						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		645	223	10385089	2967600959	
10402	12:38:11.402	00:00:10.401	623	630.64	339.3315	0.6065077	0.4140061	551.4294	2.619439	0	670.2388	318.3018	0.4171655	0.4247695	550.338	2.682196	0	37	650	329						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		650	223	10401713	2967617583	
10418	12:38:11.418	00:00:10.418	624	621.3428	346.1099	0.6065431	0.4140992	551.3282	2.670764	0	652.8207	364.6951	0.4171755	0.4248812	550.2568	2.714283	0	37	637	355						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		637	249	10418462	2967634332	
10435	12:38:11.435	00:00:10.435	625	611.2604	305.3833	0.6065584	0.4141613	551.3077	2.61797	0	654.8901	338.7368	0.4171786	0.4249898	550.2173	2.662014	0	37	633	322						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		633	216	10435087	2967650957	
10452	12:38:11.452	00:00:10.451	626	614.0555	316.1573	0.6065775	0.4143447	551.3243	2.684024	0	646.2329	312.9565	0.4171686	0.4251541	550.2131	2.618688	0	37	630	315						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		630	209	10451711	2967667581	
10468	12:38:11.468	00:00:10.468	627	616.9945	348.0331	0.6065692	0.4143381	551.262	2.662089	0	651.6567	373.2561	0.4171599	0.425171	550.2085	2.708395	0	37	634	361						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		634	255	10468337	2967684207	
10485	12:38:11.485	00:00:10.485	628	624.6709	328.3307	0.6065493	0.4141506	551.2788	2.733223	0	667.9987	359.0222	0.4171564	0.4250257	550.2328	2.706754	0	37	646	344						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		646	238	10485086	2967700956	
10502	12:38:11.502	00:00:10.501	629	652.8478	388.6515	0.6063456	0.4143594	551.2537	2.751562	0	667.9456	392.3834	0.416977	0.4253028	550.1721	2.707076	0	37	660	391						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		660	285	10501708	2967717578	
10518	12:38:11.518	00:00:10.518	630	656.6698	389.6016	0.6063897	0.4143829	551.3489	2.693343	0	702.436	402.3049	0.4170117	0.4254683	550.3527	2.752071	0	37	680	396						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		680	290	10518335	2967734205	
10535	12:38:11.535	00:00:10.534	631	650.047	371.3123	0.60646	0.4145412	551.3443	2.707035	0	663.7117	439.095	0.4173187	0.4255092	551.8077	2.814685	0	37	657	405						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		657	299	10534957	2967750827	
10552	12:38:11.552	00:00:10.551	632	659.2206	402.8766	0.6065859	0.4146354	551.2834	2.699925	0	-1600	-1200	-1	-1	-1	-1	4	37	659	403						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		659	297	10551707	2967767577	
10568	12:38:11.568	00:00:10.568	633	665.2086	366.3954	0.6066955	0.414678	551.2362	2.688089	0	686.8691	393.8674	0.4172523	0.4253362	550.0923	2.713631	0	37	676	380						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		676	274	10568330	2967784200	
10585	12:38:11.585	00:00:10.584	634	650.2207	427.5278	0.6068028	0.4148567	551.1647	2.687961	0	688.78	431.9328	0.4173555	0.4255649	550.0991	2.765063	0	37	670	430						statemap.jpg	0	1600	988	0	106	645	243	283	14	SD		670	324	10584954	2967800824	
10602	12:38:11.602	00:00:10.601	635	610.6407	492.1097	0.6070552	0.4162252	551.1236	2.720329	0	644.3576	471.8968	0.4177701	0.4270055	549.8898	2.664229	0	38	627	482						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		627	376	10601579	2967817449	
10618	12:38:11.618	00:00:10.618	636	622.0201	543.6457	0.6071721	0.4168493	551.0512	2.635498	0	624.3433	502.8287	0.4178202	0.4276684	549.8488	2.665817	0	38	623	523						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		623	417	10618328	2967834198	
10635	12:38:11.635	00:00:10.634	637	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	38	0	0						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		0	-106	10634952	2967850822	
10652	12:38:11.652	00:00:10.651	638	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	38	0	0						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		0	-106	10651577	2967867447	
10668	12:38:11.668	00:00:10.668	639	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	38	0	0						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		0	-106	10668245	2967884115	
10685	12:38:11.685	00:00:10.684	640	609.3846	601.8334	0.6072515	0.4169464	550.9673	2.701663	0	631.5123	554.8032	0.4177122	0.4277178	549.8527	2.692217	0	38	620	578						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		620	472	10684948	2967900818	
10702	12:38:11.702	00:00:10.701	641	603.9858	568.5172	0.6072927	0.4168233	551.0643	2.700392	0	623.0577	574.0287	0.417747	0.4275959	549.9089	2.68239	0	38	614	571						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		614	465	10701576	2967917446	
10718	12:38:11.718	00:00:10.718	642	596.3539	566.766	0.6073158	0.4168341	551.1119	2.670082	0	639.7744	576.1508	0.4177827	0.4275942	549.9608	2.725368	0	38	618	571						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		618	465	10718197	2967934067	
10735	12:38:11.735	00:00:10.734	643	602.7083	568.6078	0.6073494	0.4168973	551.1799	2.668786	0	631.8839	549.752	0.4178096	0.4276548	549.9595	2.644685	0	38	617	559						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		617	453	10734834	2967950704	
10752	12:38:11.752	00:00:10.751	644	616.4827	631.7023	0.6073537	0.4169269	551.2163	2.750791	0	633.545	567.4743	0.4178114	0.4276673	550.0036	2.693068	0	38	625	600						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		625	494	10751571	2967967441	
10768	12:38:11.768	00:00:10.768	645	603.0206	607.0021	0.6073208	0.4169727	551.2139	2.734345	0	632.5807	588.2227	0.4177755	0.4277193	550.0084	2.647743	0	38	618	598						statemap.jpg	0	1600	988	0	106	621	459	183	16	KN		618	492	10768191	2967984061	
10785	12:38:11.785	00:00:10.784	646	597.1319	542.6852	0.6070346	0.4168254	551.2847	2.662752	0	646.3281	546.5186	0.4175695	0.4276186	550.218	2.704745	0	39	622	545						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		622	439	10784826	2968000696	
10801	12:38:11.801	00:00:10.801	647	642.2388	498.5316	0.6066163	0.4165061	551.234	2.643876	0	678.7809	504.5848	0.4172936	0.4272965	550.1363	2.660397	0	39	661	502						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		661	396	10801441	2968017311	
10818	12:38:11.818	00:00:10.818	648	647.1844	518.3039	0.6064697	0.416441	551.2686	2.645263	0	691.886	518.0626	0.417136	0.4273459	550.1691	2.682586	0	39	670	518						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		670	412	10818188	2968034058	
10835	12:38:11.835	00:00:10.834	649	669.665	490.7366	0.6063645	0.4162867	551.2311	2.642619	0	692.0773	486.4703	0.4169845	0.427323	550.3118	2.667761	0	39	681	489						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		681	383	10834821	2968050691	
10851	12:38:11.851	00:00:10.851	650	671.2677	500.9913	0.6062148	0.4163848	551.1899	2.666568	0	675.7863	481.9315	0.4168329	0.4274017	550.1494	2.656734	0	39	674	491						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		674	385	10851433	2968067303	
10868	12:38:11.868	00:00:10.868	651	648.0569	497.2858	0.6060444	0.4162402	551.2038	2.650833	0	674.653	462.6721	0.4167025	0.4273409	550.1989	2.645364	0	39	661	480						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		661	374	10868058	2968083928	
10885	12:38:11.885	00:00:10.884	652	653.0004	492.7409	0.6059682	0.4161302	551.2193	2.674534	0	683.4752	512.6975	0.4166054	0.4272453	550.1937	2.672816	0	39	668	503						statemap.jpg	0	1600	988	0	106	664	390	117	15	NE		668	397	10884816	2968100686	
10901	12:38:11.901	00:00:10.901	653	607.0955	427.2747	0.6060648	0.4152972	551.3256	2.641025	0	656.8438	450.2866	0.4169293	0.4262085	550.3517	2.676003	0	40	632	439						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		632	333	10901428	2968117298	
10918	12:38:11.918	00:00:10.918	654	616.8253	330.862	0.6058899	0.4143453	551.5806	2.622982	0	644.7917	338.9879	0.4170778	0.4250906	550.4319	2.675331	0	40	631	335						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		631	229	10918054	2968133924	
10935	12:38:11.935	00:00:10.934	655	615.7682	320.4048	0.6059372	0.4142849	551.4839	2.655726	0	649.9164	357.4295	0.4169407	0.4250017	550.0826	2.666692	0	40	633	339						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		633	233	10934675	2968150545	
10951	12:38:11.951	00:00:10.951	656	622.8395	329.5355	0.6059741	0.414033	551.4935	2.663896	0	648.2504	357.7937	0.4169826	0.4246736	550.3572	2.682896	0	40	636	344						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		636	238	10951421	2968167291	
10968	12:38:11.968	00:00:10.968	657	619.7169	338.1798	0.6060239	0.413751	551.4081	2.691015	0	660.8281	337.0093	0.4169327	0.424396	550.0612	2.665862	0	40	640	338						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		640	232	10968049	2968183919	
10985	12:38:11.985	00:00:10.984	658	615.7716	327.5748	0.6060576	0.4136206	551.3666	2.713224	0	638.6788	352.4909	0.4169391	0.4242505	550.0981	2.687973	0	40	627	340						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		627	234	10984673	2968200543	
11001	12:38:12.001	00:00:11.001	659	607.1121	345.3434	0.6060712	0.4134375	551.225	2.641844	0	657.6104	357.7436	0.4169571	0.4240363	550.3259	2.682148	0	40	632	352						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		632	246	11001297	2968217167	
11018	12:38:12.018	00:00:11.018	660	604.5968	310.4785	0.6060316	0.413316	551.2328	2.694777	0	657.053	369.6995	0.4168944	0.4238756	550.348	2.717358	0	40	631	340						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		631	234	11018044	2968233914	
11035	12:38:12.035	00:00:11.034	661	632.8115	334.4796	0.6059535	0.4130946	551.4813	2.662993	0	665.905	348.3176	0.4167252	0.4238707	550.2594	2.723013	0	40	649	341						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		649	235	11034667	2968250537	
11051	12:38:12.051	00:00:11.051	662	628.5029	324.7575	0.6058245	0.4128723	551.4732	2.719484	0	636.7753	341.684	0.4165815	0.4237247	550.2057	2.697768	0	40	633	333						statemap.jpg	0	1600	988	0	106	633	234	166	14	SD		633	227	11051294	2968267164	
11068	12:38:12.068	00:00:11.067	663	622.9905	261.0951	0.6054994	0.4123616	551.5211	2.67295	0	670.8074	289.7436	0.4164516	0.4232775	550.3605	2.681545	0	41	647	275						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		647	169	11067915	2968283785	
11085	12:38:12.085	00:00:11.084	664	634.1761	259.6537	0.6053648	0.4123369	551.4968	2.665599	0	655.2518	276.9454	0.4163039	0.4234209	550.5027	2.645929	0	41	645	268						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		645	162	11084667	2968300537	
11101	12:38:12.101	00:00:11.101	665	629.0228	270.8139	0.6052829	0.4123002	551.4316	2.662008	0	656.7338	295.6661	0.4161824	0.4234822	550.4641	2.69079	0	41	643	283						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		643	177	11101294	2968317164	
11118	12:38:12.118	00:00:11.117	666	643.6167	271.9944	0.6052092	0.4122803	551.4724	2.673576	0	670.7702	260.0045	0.4160979	0.4235	550.3837	2.732959	0	41	657	266						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		657	160	11117916	2968333786	
11135	12:38:12.135	00:00:11.134	667	648.3852	245.4489	0.605157	0.4122337	551.5865	2.681422	0	671.5307	263.5751	0.4160502	0.4234783	550.386	2.677597	0	41	660	255						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		660	149	11134543	2968350413	
11151	12:38:12.151	00:00:11.151	668	642.1017	243.5967	0.6051275	0.4122284	551.6277	2.691826	0	678.7601	261.4539	0.4160168	0.4235044	550.4258	2.704348	0	41	660	253						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		660	147	11151287	2968367157	
11168	12:38:12.168	00:00:11.167	669	649.5685	237.1522	0.6051317	0.4121973	551.6909	2.695626	0	686.3635	295.2142	0.4155358	0.4230105	552.5877	2.773121	0	41	668	266						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		668	160	11167917	2968383787	
11185	12:38:12.185	00:00:11.184	670	658.4608	271.4944	0.6051676	0.4120814	551.6727	2.723085	0	647.662	255.7537	0.4141738	0.4228778	558.975	2.760828	0	41	653	264						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		653	158	11184539	2968400409	
11201	12:38:12.201	00:00:11.201	671	629.7744	286.654	0.6052153	0.4119456	551.6923	2.668987	0	675.5847	268.0663	0.4160957	0.4231257	550.6354	2.670319	0	41	653	277						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		653	171	11201164	2968417034	
11218	12:38:12.218	00:00:11.217	672	638.1867	261.4188	0.6052451	0.4117166	551.7399	2.709163	0	648.5239	277.1608	0.4160868	0.4228911	550.5651	2.737577	0	41	643	269						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		643	163	11217912	2968433782	
11235	12:38:12.235	00:00:11.234	673	648.6713	278.029	0.6052634	0.4114892	551.7793	2.626954	0	658.5822	260.2164	0.416108	0.4226877	550.7055	2.713105	0	41	654	269						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		654	163	11234539	2968450409	
11251	12:38:12.251	00:00:11.251	674	640.8719	272.4044	0.6052588	0.4112048	551.7939	2.630594	0	660.0209	262.772	0.4161049	0.422408	550.6696	2.677708	0	41	650	268						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		650	162	11251165	2968467035	
11268	12:38:12.268	00:00:11.267	675	627.6198	260.8567	0.6052286	0.4109126	551.7538	2.717392	0	666.3538	300.8611	0.4160658	0.4222232	550.6046	2.707989	0	41	647	281						statemap.jpg	0	1600	988	0	106	651	162	217	13	ND		647	175	11267785	2968483655	
11285	12:38:12.285	00:00:11.284	676	599.5774	250.6252	0.6055992	0.4110056	551.8239	2.648556	0	624.2945	264.21	0.4163523	0.4222398	550.4689	2.66594	0	42	612	257						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		612	151	11284536	2968500406	
11301	12:38:12.301	00:00:11.301	677	433.3142	252.4144	0.6064014	0.4113902	551.7828	2.645275	0	469.2233	286.5093	0.4173073	0.4224594	550.5886	2.704205	0	42	451	269						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		451	163	11301157	2968517027	
11318	12:38:12.318	00:00:11.317	678	416.1296	247.4056	0.6064053	0.4116525	551.6674	2.667471	0	432.6782	242.3057	0.4173121	0.4228298	550.4356	2.681845	0	42	424	245						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		424	139	11317776	2968533646	
11334	12:38:12.334	00:00:11.334	679	425.8096	231.9943	0.6064087	0.4120474	551.5814	2.666459	0	431.0778	284.5608	0.4172662	0.423328	550.3014	2.704587	0	42	428	258						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		428	152	11334403	2968550273	
11351	12:38:12.351	00:00:11.351	680	441.0844	255.7611	0.6064014	0.412468	551.5585	2.679106	0	450.535	237.7965	0.4172815	0.4238811	550.3723	2.618437	0	42	446	247						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		446	141	11351155	2968567025	
11368	12:38:12.368	00:00:11.367	681	417.8685	251.7417	0.6064534	0.4128293	551.6008	2.669695	0	439.0779	257.0168	0.417311	0.4242915	550.4083	2.704609	0	42	428	254						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		428	148	11367772	2968583642	
11384	12:38:12.384	00:00:11.384	682	424.9422	248.1369	0.6065103	0.4131317	551.657	2.642742	0	437.6052	251.5241	0.4173707	0.4245695	550.3064	2.691725	0	42	431	250						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		431	144	11384401	2968600271	
11401	12:38:12.401	00:00:11.401	683	443.1121	261.554	0.6066325	0.4133665	551.6735	2.663814	0	435.1015	259.9114	0.4174559	0.4248254	550.3029	2.632825	0	42	439	261						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		439	155	11401025	2968616895	
11418	12:38:12.418	00:00:11.417	684	419.2762	254.4923	0.6067429	0.4136341	551.6908	2.666248	0	421.9497	291.9136	0.4175631	0.4251352	550.3029	2.604979	0	42	421	273						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		421	167	11417775	2968633645	
11434	12:38:12.434	00:00:11.434	685	425.5266	254.2146	0.6068835	0.4138288	551.6727	2.675908	0	454.697	276.901	0.4177122	0.425149	550.3899	2.687995	0	42	440	266						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		440	160	11434399	2968650269	
11451	12:38:12.451	00:00:11.451	686	416.4428	250.923	0.6070083	0.4138718	551.7884	2.670839	0	446.4442	269.1508	0.4178488	0.4251259	550.5345	2.648114	0	42	431	260						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		431	154	11451023	2968666893	
11468	12:38:12.468	00:00:11.467	687	438.3586	244.1745	0.607146	0.4138462	551.8601	2.679745	0	435.8796	263.7149	0.418	0.425026	550.6169	2.665597	0	42	437	254						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		437	148	11467648	2968683518	
11484	12:38:12.484	00:00:11.484	688	420.8684	235.1664	0.6072714	0.4135895	551.8008	2.668195	0	432.9872	240.9092	0.4181254	0.4247663	550.6152	2.66252	0	42	427	238						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		427	132	11484397	2968700267	
11501	12:38:12.501	00:00:11.501	689	438.4714	232.6917	0.6073641	0.4132954	551.7966	2.656204	0	441.2053	256.7997	0.4182227	0.4244303	550.6579	2.674117	0	42	440	245						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		440	139	11501020	2968716890	
11518	12:38:12.518	00:00:11.517	690	412.5275	261.6735	0.6074416	0.4129943	551.865	2.656672	0	428.7269	249.9586	0.4182786	0.4241063	550.6302	2.595843	0	42	421	256						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		421	150	11517641	2968733511	
11534	12:38:12.534	00:00:11.534	691	436.1834	265.432	0.6074715	0.4126635	551.8865	2.644546	0	442.8763	256.7374	0.4183132	0.4237944	550.5964	2.64253	0	42	440	261						statemap.jpg	0	1600	988	0	106	437	150	266	5	MT		440	155	11534269	2968750139	
11551	12:38:12.551	00:00:11.551	692	470.0671	266.0468	0.6071169	0.4125385	552.0334	2.612225	0	488.3932	230.5669	0.4178675	0.4237676	550.6323	2.634512	0	43	479	248						statemap.jpg	0	1600	988	0	106	678	240	233	14	SD		479	142	11551018	2968766888	
11568	12:38:12.568	00:00:11.567	693	642.5765	341.8806	0.6059977	0.4126712	551.7921	2.619965	0	718.8362	389.0096	0.4165556	0.4245535	549.8542	2.628737	0	43	681	365						statemap.jpg	0	1600	988	0	106	678	240	233	14	SD		681	259	11567643	2968783513	
