System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 EML
Machine Name:	 EML-DESKTOP1

Data properties:

Recording name:	 Rec 01
Recording date:	 5/15/2009
Recording time:	 12:27:23 PM
Recording resolution:	 1600 x 1200

Export date:	 5/15/2009
Export time:	 2:14:44 PM

Participant:	 P01-arzu
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
20973	12:27:43.973	00:00:20.973	1258	822.9762	517.4125	0.6155471	0.4941125	571.4922	3.265621	0	807.1601	528.5209	0.4319087	0.4819099	570.1901	3.187925	0	39	815	523						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		815	417	20973096	2340068984	
20990	12:27:43.990	00:00:20.989	1259	827.5948	535.2234	0.615716	0.4943224	571.4976	3.238832	0	823.9619	537.1296	0.4320401	0.4821903	570.1354	3.21098	0	39	826	536						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		826	430	20989844	2340085732	
21006	12:27:44.006	00:00:21.006	1260	817.0932	536.2914	0.6158386	0.4947303	571.3391	3.260027	0	810.8461	539.7427	0.4321531	0.4824624	570.0594	3.18291	0	39	814	538						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		814	432	21006467	2340102355	
21023	12:27:44.023	00:00:21.023	1261	823.5102	545.9357	0.6159404	0.4949475	571.1766	3.268727	0	839.6252	522.0788	0.432301	0.4827539	570.1263	3.143331	0	39	832	534						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		832	428	21023089	2340118977	
21040	12:27:44.040	00:00:21.039	1262	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	39	0	0						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		0	-106	21039716	2340135604	
21056	12:27:44.056	00:00:21.056	1263	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	39	0	0						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		0	-106	21056401	2340152289	
21073	12:27:44.073	00:00:21.073	1264	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	39	0	0						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		0	-106	21073069	2340168957	
21090	12:27:44.090	00:00:21.089	1265	831.3837	518.2424	0.6166741	0.4941617	571.075	3.252114	0	828.7267	522.2951	0.4329261	0.481814	569.9298	3.164122	0	39	830	520						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		830	414	21089709	2340185597	
21106	12:27:44.106	00:00:21.106	1266	814.8615	524.4153	0.616833	0.4937637	571.0353	3.236791	0	822.4576	537.2122	0.4330756	0.481405	569.8787	3.161713	0	39	819	531						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		819	425	21106329	2340202217	
21123	12:27:44.123	00:00:21.123	1267	809.6016	516.6591	0.6169398	0.4933748	571.0818	3.230911	0	818.2887	533.8671	0.4331956	0.4808074	569.8967	3.163148	0	39	814	525						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		814	419	21123084	2340218972	
21140	12:27:44.140	00:00:21.139	1268	843.3495	543.2742	0.6171408	0.4928385	570.9589	3.247021	0	822.2337	524.3622	0.4333551	0.4802949	569.9403	3.177354	0	39	833	534						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		833	428	21139705	2340235593	
21156	12:27:44.156	00:00:21.156	1269	842.0878	532.2724	0.6171116	0.4924105	571.0309	3.289819	0	850.4301	519.7712	0.433347	0.4798207	569.9958	3.19064	0	39	846	526						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		846	420	21156329	2340252217	
21173	12:27:44.173	00:00:21.172	1270	844.6696	526.467	0.6172379	0.4921031	570.9813	3.254337	0	856.7966	523.1826	0.4334781	0.4794454	569.8177	3.157762	0	39	851	525						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		851	419	21172956	2340268844	
21190	12:27:44.190	00:00:21.189	1271	843.7778	545.9523	0.6173065	0.4918447	570.9847	3.285717	0	831.986	530.061	0.4335278	0.4790813	569.7715	3.168657	0	39	838	538						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		838	432	21189703	2340285591	
21206	12:27:44.206	00:00:21.206	1272	825.6823	523.8062	0.6173391	0.4917111	570.9895	3.298142	0	851.5524	511.3096	0.4335544	0.4788532	569.7296	3.205126	0	39	839	518						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		839	412	21206326	2340302214	
21223	12:27:44.223	00:00:21.222	1273	844.7403	520.0455	0.6173596	0.491577	570.8522	3.282806	0	845.1206	518.2158	0.4335401	0.4787519	569.7239	3.164389	0	39	845	519						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		845	413	21222952	2340318840	
21240	12:27:44.240	00:00:21.239	1274	841.1482	542.7468	0.6173322	0.4913408	570.9234	3.275638	0	841.5557	529.8818	0.4335276	0.4785424	569.6975	3.215051	0	39	841	536						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		841	430	21239570	2340335458	
21256	12:27:44.256	00:00:21.256	1275	858.5219	544.1249	0.617301	0.4911379	570.9254	3.26687	0	838.2779	516.2695	0.4334868	0.4783894	569.6347	3.200925	0	39	848	530						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		848	424	21256322	2340352210	
21273	12:27:44.273	00:00:21.272	1276	840.1213	534.3755	0.6172379	0.491056	570.8621	3.313417	0	833.6372	517.567	0.4333545	0.4783422	569.3663	3.2001	0	39	837	526						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		837	420	21272948	2340368836	
21290	12:27:44.290	00:00:21.289	1277	838.3525	518.6998	0.6170745	0.4909572	570.7553	3.302487	0	828.1522	535.6863	0.4331953	0.4783233	569.6334	3.185862	0	39	833	527						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		833	421	21289567	2340385455	
21306	12:27:44.306	00:00:21.306	1278	823.9379	535.3561	0.6168733	0.4909188	570.8828	3.312213	0	826.8804	553.3868	0.4330389	0.4783645	569.512	3.207839	0	39	825	544						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		825	438	21306189	2340402077	
21323	12:27:44.323	00:00:21.322	1279	842.8071	530.2849	0.6166794	0.4907613	570.7365	3.294711	0	837.493	528.4853	0.4327921	0.4783843	569.3604	3.21063	0	39	840	529						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		840	423	21322940	2340418828	
21340	12:27:44.340	00:00:21.339	1280	845.0536	522.6835	0.6164271	0.4906524	570.7033	3.313159	0	833.7979	535.2505	0.4325601	0.4783985	569.519	3.21831	0	39	839	529						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		839	423	21339565	2340435453	
21356	12:27:44.356	00:00:21.356	1281	853.3601	529.7	0.6162086	0.4905033	570.7459	3.298651	0	840.3071	525.0357	0.432323	0.4784353	569.291	3.190339	0	39	847	527						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		847	421	21356189	2340452077	
21373	12:27:44.373	00:00:21.372	1282	833.019	537.0449	0.6159479	0.4903907	570.8269	3.316188	0	844.6811	522.8999	0.4320961	0.4784028	569.5266	3.195728	0	39	839	530						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		839	424	21372811	2340468699	
21390	12:27:44.390	00:00:21.389	1283	844.9155	518.4408	0.6158074	0.4902302	570.8457	3.335383	0	832.2062	522.6669	0.4319072	0.4783865	569.3201	3.208362	0	39	839	521						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		839	415	21389560	2340485448	
21406	12:27:44.406	00:00:21.406	1284	840.2539	534.1566	0.6155324	0.4902042	570.6965	3.342622	0	850.0738	523.634	0.431699	0.4784137	569.6317	3.199788	0	39	845	529						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		845	423	21406183	2340502071	
21423	12:27:44.423	00:00:21.422	1285	840.6408	529.8174	0.615398	0.4901892	570.8892	3.290303	0	835.2944	520.1611	0.4315962	0.4785352	569.6009	3.212791	0	39	838	525						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		838	419	21422808	2340518696	
21439	12:27:44.439	00:00:21.439	1286	853.8717	533.237	0.6153432	0.4902516	570.8857	3.306888	0	830.1773	562.1707	0.4315193	0.4786552	569.6046	3.265178	0	39	842	548						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		842	442	21439430	2340535318	
21456	12:27:44.456	00:00:21.456	1287	855.7421	538.3344	0.6153188	0.4902289	570.883	3.316698	0	834.0269	549.8315	0.4314969	0.4786012	569.5917	3.274317	0	39	845	544						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		845	438	21456183	2340552071	
21473	12:27:44.473	00:00:21.472	1288	849.9098	528.2365	0.6153318	0.4901913	570.9087	3.299067	0	837.392	516.5783	0.4315131	0.4784771	569.6034	3.241368	0	39	844	522						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		844	416	21472809	2340568697	
21489	12:27:44.489	00:00:21.489	1289	859.0986	520.4224	0.6153652	0.4901997	570.92	3.276344	0	837.3296	536.8674	0.4315503	0.4783749	569.5737	3.198352	0	39	848	529						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		848	423	21489431	2340585319	
21506	12:27:44.506	00:00:21.506	1290	840.0509	542.1234	0.615401	0.4902468	570.936	3.295035	0	828.2781	531.7598	0.4315987	0.4783621	569.5866	3.219336	0	39	834	537						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		834	431	21506053	2340601941	
21523	12:27:44.523	00:00:21.522	1291	840.5043	528.8446	0.615445	0.4903975	570.8985	3.300031	0	843.198	514.5583	0.4316377	0.4783654	569.6508	3.205756	0	39	842	522						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		842	416	21522805	2340618693	
21539	12:27:44.539	00:00:21.539	1292	843.8327	513.4321	0.6154829	0.4904464	570.885	3.324615	0	836.9708	534.2654	0.4316728	0.4783628	569.6246	3.262009	0	39	840	524						statemap.jpg	0	1600	988	0	106	832	423	1149	20	IA		840	418	21539424	2340635312	
21556	12:27:44.556	00:00:21.556	1293	779.034	527.9855	0.6159468	0.490653	570.8459	3.307144	0	773.6809	536.8923	0.4321969	0.47845	569.5975	3.252463	0	40	776	532						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		776	426	21556050	2340651938	
21573	12:27:44.573	00:00:21.572	1294	667.9645	538.6394	0.616726	0.4907359	571.1059	3.281122	0	661.3856	538.8905	0.4331024	0.4783989	569.5831	3.222919	0	40	665	539						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		665	433	21572674	2340668562	
21589	12:27:44.589	00:00:21.589	1295	668.3906	544.5826	0.6167629	0.4908675	571.0482	3.293286	0	670.7617	528.9836	0.4331094	0.478378	569.5579	3.213198	0	40	670	537						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		670	431	21589421	2340685309	
21606	12:27:44.606	00:00:21.606	1296	678.66	538.084	0.6168186	0.4908858	571.0416	3.283262	0	665.6369	562.3463	0.4331072	0.4783808	569.518	3.236083	0	40	672	550						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		672	444	21606043	2340701931	
21623	12:27:44.623	00:00:21.622	1297	667.9249	543.9244	0.6168556	0.4907628	570.9069	3.30749	0	652.4934	555.2051	0.4331085	0.4782859	569.4305	3.231431	0	40	660	550						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		660	444	21622666	2340718554	
21639	12:27:44.639	00:00:21.639	1298	661.0432	537.1535	0.6168775	0.4906067	570.9045	3.291021	0	664.6018	547.2389	0.4331063	0.4782013	569.3958	3.220555	0	40	663	542						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		663	436	21639302	2340735190	
21656	12:27:44.656	00:00:21.656	1299	660.2603	536.8657	0.6168662	0.490646	570.8901	3.300436	0	668.5721	536.93	0.4330683	0.478237	569.2879	3.205509	0	40	664	537						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		664	431	21656040	2340751928	
21673	12:27:44.673	00:00:21.672	1300	672.6899	547.5013	0.6168168	0.4906411	570.9865	3.280768	0	678.2936	528.3217	0.4330192	0.4782676	569.2705	3.165822	0	40	675	538						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		675	432	21672662	2340768550	
21689	12:27:44.689	00:00:21.689	1301	688.3275	545.7678	0.6167536	0.4905404	570.9473	3.271816	0	665.7167	515.8361	0.4329139	0.4782489	569.0975	3.159407	0	40	677	531						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		677	425	21689302	2340785190	
21706	12:27:44.706	00:00:21.705	1302	673.1374	542.1003	0.6166837	0.4905241	570.8899	3.294607	0	666.7383	539.058	0.4328556	0.4782709	569.1183	3.197945	0	40	670	541						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		670	435	21705910	2340801798	
21723	12:27:44.723	00:00:21.722	1303	667.9272	554.1336	0.6166437	0.4905124	570.8577	3.325346	0	659.0943	553.5215	0.4328035	0.4783111	569.1603	3.190429	0	40	664	554						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		664	448	21722658	2340818546	
21739	12:27:44.739	00:00:21.739	1304	698.6594	541.0672	0.6166121	0.4905568	570.8115	3.274354	0	672.3062	539.9243	0.4327812	0.4783833	569.1064	3.21233	0	40	685	540						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		685	434	21739295	2340835183	
21756	12:27:44.756	00:00:21.755	1305	666.8718	537.2622	0.6165866	0.4906597	570.8793	3.305052	0	670.6528	538.6796	0.4327567	0.478559	569.1543	3.214942	0	40	669	538						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		669	432	21755904	2340851792	
21773	12:27:44.773	00:00:21.772	1306	668.4563	544.1234	0.6165211	0.4908237	570.7836	3.280859	0	666.7312	547.6315	0.4327254	0.4787417	569.1199	3.215998	0	40	668	546						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		668	440	21772527	2340868415	
21789	12:27:44.789	00:00:21.789	1307	651.6755	555.0934	0.616502	0.4910301	570.7925	3.309047	0	657.0122	533.6489	0.4326529	0.4789757	569.3041	3.201689	0	40	654	544						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		654	438	21789290	2340885178	
21806	12:27:44.806	00:00:21.805	1308	669.1684	536.4364	0.6165135	0.4912887	570.8679	3.280038	0	649.9519	555.0822	0.4326544	0.4791237	569.3336	3.222225	0	40	660	546						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		660	440	21805896	2340901784	
21823	12:27:44.823	00:00:21.822	1309	675.1906	528.9962	0.6164595	0.4914523	570.7975	3.277718	0	653.444	557.6309	0.4326287	0.4793122	569.259	3.199916	0	40	664	543						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		664	437	21822525	2340918413	
21839	12:27:44.839	00:00:21.839	1310	670.5565	548.0743	0.6164255	0.4915696	570.8182	3.298117	0	678.8026	531.2786	0.4326317	0.4794259	569.1166	3.19298	0	40	675	540						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		675	434	21839149	2340935037	
21856	12:27:44.856	00:00:21.855	1311	661.1129	539.164	0.6163999	0.4916454	570.9237	3.297126	0	654.1742	541.7559	0.4326191	0.479427	569.1109	3.26723	0	40	658	540						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		658	434	21855898	2340951786	
21873	12:27:44.873	00:00:21.872	1312	664.5929	519.1286	0.6163915	0.4917287	570.942	3.282122	0	659.808	540.965	0.432626	0.4794716	569.1345	3.20652	0	40	662	530						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		662	424	21872519	2340968407	
21889	12:27:44.889	00:00:21.889	1313	660.1564	550.6285	0.6163984	0.4917914	570.9618	3.303928	0	661.8273	549.0304	0.4326386	0.4795158	569.1167	3.224531	0	40	661	550						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		661	444	21889147	2340985035	
21906	12:27:44.906	00:00:21.905	1314	677.162	575.0355	0.6163316	0.4918451	570.9619	3.308176	0	676.2969	535.4868	0.4325562	0.479545	569.2715	3.210454	0	40	677	555						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		677	449	21905772	2341001660	
21923	12:27:44.923	00:00:21.922	1315	683.1558	544.468	0.6163217	0.4918915	571.0171	3.290493	0	677.8138	536.1626	0.4325703	0.4795752	569.2775	3.241013	0	40	680	540						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		680	434	21922516	2341018404	
21939	12:27:44.939	00:00:21.939	1316	680.08	567.157	0.6163182	0.4920585	571.0005	3.299132	0	682.0987	544.8411	0.4325846	0.4796291	569.1779	3.209774	0	40	681	556						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		681	450	21939142	2341035030	
21956	12:27:44.956	00:00:21.955	1317	674.0712	535.3049	0.6163132	0.4922905	571.059	3.255224	0	672.6812	555.338	0.432588	0.4797367	569.1607	3.224496	0	40	673	545						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		673	439	21955764	2341051652	
21972	12:27:44.972	00:00:21.972	1318	694.3763	562.2439	0.6163027	0.4924808	571.0901	3.284081	0	679.5797	551.9665	0.4325672	0.4798743	569.2915	3.207239	0	40	687	557						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		687	451	21972389	2341068277	
21989	12:27:44.989	00:00:21.989	1319	673.2323	573.2081	0.6162916	0.4924997	571.1042	3.333377	0	694.5346	540.7343	0.4325471	0.4798661	569.3026	3.23199	0	40	684	557						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		684	451	21989139	2341085027	
22006	12:27:45.006	00:00:22.005	1320	684.9934	536.0706	0.616262	0.4924332	571.1328	3.291793	0	674.1264	555.812	0.432525	0.4798127	569.2972	3.237955	0	40	680	546						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		680	440	22005762	2341101650	
22022	12:27:45.022	00:00:22.022	1321	683.6194	555.2434	0.6162157	0.4923911	571.2186	3.298994	0	687.2134	540.4769	0.4324939	0.479785	569.3267	3.200892	0	40	685	548						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		685	442	22022385	2341118273	
22039	12:27:45.039	00:00:22.039	1322	684.2221	568.5316	0.6161675	0.4923904	571.2551	3.3086	0	679.677	559.3929	0.4324178	0.4797813	569.1736	3.25107	0	40	682	564						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		682	458	22039008	2341134896	
22056	12:27:45.056	00:00:22.055	1323	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	40	0	0						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		0	-106	22055759	2341151647	
22072	12:27:45.072	00:00:22.072	1324	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	40	0	0						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		0	-106	22072383	2341168271	
22089	12:27:45.089	00:00:22.089	1325	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	40	0	0						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		0	-106	22089051	2341184939	
22106	12:27:45.106	00:00:22.105	1326	685.5618	543.4364	0.6160043	0.492975	571.1718	3.249207	0	688.6855	536.1336	0.4322618	0.4804138	569.2704	3.154188	0	40	687	540						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		687	434	22105629	2341201517	
22122	12:27:45.122	00:00:22.122	1327	687.0322	525.0139	0.6159356	0.4932058	571.0078	3.219446	0	663.7436	549.1581	0.432182	0.4806819	569.4402	3.185967	0	40	675	537						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		675	431	22122377	2341218265	
22139	12:27:45.139	00:00:22.139	1328	684.5086	490.8706	0.6160586	0.493602	571.1334	3.201386	0	694.5941	565.5599	0.432353	0.4810456	569.2098	3.217402	0	40	690	528						statemap.jpg	0	1600	988	0	106	673	436	600	15	NE		690	422	22139002	2341234890	
22156	12:27:45.156	00:00:22.155	1329	697.9913	484.9549	0.6167002	0.4940217	571.1672	3.253732	0	559.3008	579.7308	0.4333064	0.481619	569.2559	3.141326	0	41	629	532						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		629	426	22155623	2341251511	
22172	12:27:45.172	00:00:22.172	1330	-1600	-1200	-1	-1	-1	-1	4	545.0575	592.0411	0.4335688	0.4816733	569.1846	3.174388	0	41	545	592						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		545	486	22172269	2341268157	
22189	12:27:45.189	00:00:22.189	1331	509.3552	593.6244	0.6170571	0.4942717	571.2387	3.256128	0	510.6825	595.9098	0.4334593	0.4815852	568.8909	3.184999	0	41	510	595						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		510	489	22189002	2341284890	
22206	12:27:45.206	00:00:22.205	1332	499.665	617.4039	0.6171954	0.4942282	571.0283	3.235555	0	513.9828	592.9137	0.4335258	0.481575	569.0156	3.176522	0	41	507	605						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		507	499	22205619	2341301507	
22222	12:27:45.222	00:00:22.222	1333	524.2525	579.4061	0.6172672	0.4942096	570.9839	3.185225	0	507.9667	606.1093	0.4335516	0.4815443	568.9785	3.23204	0	41	516	593						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		516	487	22222266	2341318154	
22239	12:27:45.239	00:00:22.238	1334	521.1392	585.6716	0.6173245	0.4941566	570.8965	3.219987	0	510.4947	599.1996	0.4335613	0.4814914	568.9437	3.188828	0	41	516	592						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		516	486	22238871	2341334759	
22256	12:27:45.256	00:00:22.255	1335	501.3914	578.6019	0.6173921	0.4940385	570.7566	3.201746	0	524.671	591.7344	0.4336353	0.4813429	568.6947	3.147713	0	41	513	585						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		513	479	22255622	2341351510	
22272	12:27:45.272	00:00:22.272	1336	508.4703	593.3241	0.617456	0.4938877	570.6531	3.22172	0	506.1862	583.4806	0.4336778	0.4812163	568.6072	3.187229	0	41	507	588						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		507	482	22272264	2341368152	
22289	12:27:45.289	00:00:22.288	1337	514.8888	590.0386	0.6175115	0.4936324	570.4767	3.188074	0	508.5747	601.4019	0.433719	0.4808623	568.5636	3.193345	0	41	512	596						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		512	490	22288870	2341384758	
22305	12:27:45.305	00:00:22.305	1338	521.7046	599.2053	0.6175805	0.4933019	570.642	3.218065	0	501.9106	604.5399	0.4337744	0.4804699	568.5143	3.189584	0	41	512	602						statemap.jpg	0	1600	988	0	106	513	486	167	10	CO		512	496	22305492	2341401380	
22322	12:27:45.322	00:00:22.322	1339	498.8662	487.9794	0.6174187	0.4925612	570.8802	3.211559	0	529.1373	484.2328	0.4339913	0.4796744	568.5657	3.177383	0	42	514	486						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		514	380	22322258	2341418146	
22339	12:27:45.339	00:00:22.338	1340	483.6731	457.399	0.6175101	0.4922863	570.8569	3.226399	0	524.6758	474.4521	0.43419	0.479167	568.6817	3.161347	0	42	504	466						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		504	360	22338862	2341434750	
22355	12:27:45.355	00:00:22.355	1341	483.7399	461.0193	0.6177316	0.4923054	570.8477	3.207716	0	510.9622	477.7873	0.4342195	0.4791015	568.6536	3.193152	0	42	497	469						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		497	363	22355485	2341451373	
22372	12:27:45.372	00:00:22.372	1342	495.0309	457.6403	0.6178489	0.4923195	570.8058	3.24984	0	505.2928	446.3369	0.4343035	0.4789528	568.6763	3.157611	0	42	500	452						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		500	346	22372108	2341467996	
22389	12:27:45.389	00:00:22.388	1343	514.9274	451.4555	0.618048	0.4923972	570.8275	3.240256	0	530.4078	484.4775	0.4344765	0.4789629	568.855	3.263636	0	42	523	468						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		523	362	22388855	2341484743	
22405	12:27:45.405	00:00:22.405	1344	503.5651	439.8022	0.618217	0.4925066	570.9117	3.220698	0	522.2315	473.2388	0.434601	0.4789633	568.7618	3.18505	0	42	513	457						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		513	351	22405481	2341501369	
22422	12:27:45.422	00:00:22.422	1345	498.7714	445.758	0.6183508	0.492684	570.9743	3.267349	0	513.7969	470.6819	0.4347428	0.4789762	568.7239	3.189576	0	42	506	458						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		506	352	22422105	2341517993	
22439	12:27:45.439	00:00:22.438	1346	497.2322	477.1447	0.6184892	0.4927712	570.9214	3.255611	0	502.741	465.4484	0.4348079	0.4789252	568.6568	3.180854	0	42	500	471						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		500	365	22438730	2341534618	
22455	12:27:45.455	00:00:22.455	1347	501.9343	474.3174	0.618611	0.4931538	570.9514	3.294531	0	485.3283	488.2008	0.4348926	0.4791262	568.6641	3.230486	0	42	494	481						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		494	375	22455481	2341551369	
22472	12:27:45.472	00:00:22.472	1348	500.6173	463.9265	0.6187416	0.4934915	570.9478	3.245806	0	507.9747	480.3743	0.4350548	0.4792705	568.7271	3.226554	0	42	504	472						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		504	366	22472106	2341567994	
22489	12:27:45.489	00:00:22.488	1349	492.3171	445.0079	0.6188443	0.4938496	570.8472	3.229869	0	502.3159	461.2661	0.4351784	0.4795189	568.6252	3.228434	0	42	497	453						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		497	347	22488731	2341584619	
22505	12:27:45.505	00:00:22.505	1350	486.5943	451.8755	0.6189925	0.4941163	570.9727	3.259814	0	518.1585	469.1824	0.435292	0.4797004	568.5923	3.212462	0	42	502	461						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		502	355	22505351	2341601239	
22522	12:27:45.522	00:00:22.522	1351	490.0642	466.2584	0.6191478	0.4943648	570.9704	3.240088	0	494.4471	462.5772	0.4353735	0.4799151	568.6072	3.209877	0	42	492	464						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		492	358	22522104	2341617992	
22539	12:27:45.539	00:00:22.538	1352	503.2682	444.5985	0.6192304	0.4946729	570.9386	3.235395	0	494.9474	467.6308	0.4354465	0.4800661	568.5548	3.2054	0	42	499	456						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		499	350	22538727	2341634615	
22555	12:27:45.555	00:00:22.555	1353	475.9767	443.2635	0.6193724	0.4949929	570.9478	3.256774	0	489.9628	469.1454	0.4357006	0.480328	568.4342	3.209793	0	42	483	456						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		483	350	22555350	2341651238	
22572	12:27:45.572	00:00:22.571	1354	481.2713	467.5706	0.6196083	0.4952255	570.9155	3.237697	0	472.1666	477.6121	0.4358687	0.4805351	568.359	3.171388	0	42	477	473						statemap.jpg	0	1600	988	0	106	482	359	583	6	WY		477	367	22571977	2341667865	
